show_id,category,win,year
315,Outstanding Guest Actress In A Drama Series,False,2009
315,Outstanding Music Composition For A Series (Original Dramatic Score),False,2009
315,Outstanding Costumes For A Series,False,2009
316,Outstanding Single-camera Picture Editing For A Comedy Series,False,2006
316,Outstanding Main Title Design,False,2006
316,Outstanding Supporting Actress In A Comedy Series,False,2006
316,Outstanding Directing For A Comedy Series,False,2006
316,Outstanding Casting For A Comedy Series,False,2006
316,Outstanding Casting For A Comedy Series,False,2007
316,Outstanding Single-camera Picture Editing For A Comedy Series,False,2007
316,Outstanding Lead Actress In A Comedy Series,False,2007
316,Outstanding Supporting Actress In A Comedy Series,False,2007
316,Outstanding Picture Editing For A Comedy Series (Single Or Multi-Camera),False,2008
316,Outstanding Sound Mixing For A  Comedy Or Drama Series (half-hour) And Animation,False,2008
316,Outstanding Lead Actress In A Comedy Series,False,2008
316,Outstanding Sound Mixing For A Comedy Or Drama Series (Half-Hour) And Animation,True,2009
316,Outstanding Supporting Actress In A Comedy Series,False,2009
316,Outstanding Comedy Series,False,2009
316,Outstanding Lead Actress In A Comedy Series,False,2009
316,Outstanding Casting For A Comedy Series,False,2009
316,Outstanding Cinematography For A Half-Hour Series,False,2009
316,Outstanding Cinematography For A Half-Hour Series,True,2010
317,Outstanding Lead Actress In A Comedy Series,False,1993
317,OUTSTANDING individual achievement in SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,True,1994
317,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN DIRECTING IN A comedy series,False,1994
317,Outstanding Lead Actress In A Comedy Series,False,1994
317,Outstanding Lead Actor In A Comedy Series,False,1994
317,Outstanding Comedy Series,False,1994
317,Outstanding Guest Actress In A Comedy Series,False,1994
317,Outstanding Guest Actress In A Comedy Series,True,1995
317,Outstanding Guest Actor In A Comedy Series,True,1995
317,OUTSTANDING individual achievement in SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,True,1995
317,Outstanding Lead Actor In A Comedy Series,False,1995
317,Outstanding Lead Actress In A Comedy Series,False,1995
317,Outstanding Comedy Series,False,1995
317,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN EDITING FOR A SERIES - multi-camera production,False,1995
317,OUTSTANDING LEAD ACTRESS FOR A COMEDY SERIES,True,1996
317,OUTSTANDING SOUND MIXING FOR A COMEDY SERIES OR A SPECIAL,False,1996
317,OUTSTANDING LEAD ACTOR FOR A COMEDY SERIES,False,1996
317,Outstanding Comedy Series,False,1996
317,Outstanding Lead Actress In A Comedy Series,True,1997
317,Outstanding Guest Actress In A Comedy Series,True,1997
317,Outstanding Guest Actor In A Comedy Series,True,1997
317,Outstanding Lead Actor In A Comedy Series,False,1997
317,Outstanding Comedy Series,False,1997
317,Outstanding Lead Actress In A Comedy Series,True,1998
317,Outstanding Guest Actor In A Comedy Series,True,1998
317,Outstanding Guest Actress In A Comedy Series,False,1998
317,Outstanding Lead Actor In A Comedy Series,False,1998
317,Outstanding Lead Actress In A Comedy Series,True,1999
317,Outstanding Guest Actor In A Comedy Series,True,1999
317,Outstanding Lead Actor In A Comedy Series,False,1999
318,Outstanding Supporting Actor In A Drama Series,False,2015
318,Outstanding Lead Actor In A Drama Series,False,2015
318,Outstanding Supporting Actor In A Drama Series,True,2016
318,Outstanding Lead Actor In A Drama Series,False,2016
318,Outstanding Guest Actor in a Drama Series,False,2017
319,Outstanding Sound Mixing for a Comedy or Drama Series (One Hour),True,2017
319,Outstanding Special Visual Effects,True,2017
319,Outstanding Creative Achievement in Interactive Media within a Scripted Program,True,2017
319,Outstanding Hairstyling for a Single-Camera Series,True,2017
319,Outstanding Makeup for a Single-Camera Series (Non-Prosthetic),True,2017
319,Outstanding Writing for a Drama Series,False,2017
319,Outstanding Drama Series,False,2017
319,Outstanding Sound Editing for a Series,False,2017
319,"Outstanding Period/Fantasy Costumes for a Series, Limited Series, or Movie",False,2017
319,Outstanding Cinematography for a Single-Camera Series (One Hour),False,2017
319,Outstanding Single-Camera Picture Editing for a Drama Series,False,2017
319,Outstanding Directing for a Drama Series,False,2017
319,Outstanding Casting for a Drama Series,False,2017
319,Outstanding Production Design for a Narrative Contemporary or Fantasy Program (One Hour or More),False,2017
319,Outstanding Lead Actress in a Drama Series,False,2017
319,Outstanding Lead Actor in a Drama Series,False,2017
319,Outstanding Original Main Title Theme Music,False,2017
319,Outstanding Supporting Actress in a Drama Series,False,2017
319,Outstanding Supporting Actor in a Drama Series,False,2017
319,"Outstanding Prosthetic Makeup for a Series, Limited Series, Movie, or Special",False,2017
319,Outstanding Main Title Design,False,2017
319,Outstanding Supporting Actress In A Drama Series,True,2018
319,Outstanding Creative Achievement In Interactive Media Within A Scripted Program,True,2018
319,Outstanding Makeup For A Single-Camera Series (Non-Prosthetic),True,2018
319,Outstanding Hairstyling For A Single-Camera Series,True,2018
319,Outstanding Cinematography For A Single-Camera Series (One Hour),False,2018
319,Outstanding Casting For A Drama Series,False,2018
319,Outstanding Production Design For A Narrative Period Or Fantasy Program (One Hour Or More),False,2018
319,Outstanding Music Supervision,False,2018
319,Outstanding Fantasy/Sci-Fi Costumes,False,2018
319,Outstanding Lead Actress In A Drama Series,False,2018
319,Outstanding Lead Actor In A Drama Series,False,2018
319,Outstanding Music Composition For A Series (Original Dramatic Score),False,2018
319,"Outstanding Prosthetic Makeup For A Series, Limited Series, Movie Or Special",False,2018
319,Outstanding Main Title Design,False,2018
319,Outstanding Guest Actor In A Drama Series,False,2018
319,Outstanding Special Visual Effects,False,2018
319,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2018
319,"Outstanding Stunt Coordination For A Drama Series, Limited Series Or Movie",False,2018
319,Outstanding Drama Series,False,2018
319,Outstanding Sound Editing For A Comedy Or Drama Series (One Hour),False,2018
320,Outstanding Supporting Actress In A Miniseries Or A Movie,True,2007
320,"Outstanding Writing for a Miniseries, Movie or a Dramatic Special",False,2007
320,"Outstanding Art Direction For A Miniseries, Or Movie",False,2007
320,Outstanding Supporting Actor In A Miniseries Or A Movie,False,2007
320,"Outstanding Makeup For A Miniseries, Movie Or A Special (non-prosthetic)",False,2007
320,Outstanding Miniseries,False,2007
320,"Outstanding Casting For A Miniseries, Movie Or A Special",False,2007
320,Outstanding Single-Camera Picture Editing For A Miniseries Or A Movie,False,2007
320,"Outstanding Costumes For A Miniseries, Movie Or A Special",False,2007
320,Outstanding Lead Actress In A Miniseries Or A Movie,False,2007
321,Outstanding Makeup For A Single-Camera Series (Non-Prosthetic),False,2012
322,OUTSTANDING ACHIEVEMENT IN MUSIC COMPOSITION FOR A SERIES (dramatic underscore),True,1985
322,OUTSTANDING FILM EDITING FOR A SERIES,False,1985
322,OUTSTANDING ART DIRECTION FOR A SERIES,False,1985
322,Outstanding Drama Series,False,1985
322,Outstanding Lead Actress In A Drama Series,False,1985
322,OUTSTANDING FILM SOUND EDITING FOR A SERIES,False,1985
322,OUTSTANDING ACHIEVEMENT IN COSTUMING FOR A SERIES,True,1986
322,Outstanding Drama Series,False,1986
322,Outstanding Lead Actress In A Drama Series,False,1986
322,OUTSTANDING SOUND MIXING FOR A DRAMA SERIES,False,1986
322,OUTSTANDING ART DIRECTION FOR A SERIES,False,1986
322,Outstanding Lead Actress In A Drama Series,False,1987
322,OUTSTANDING ACHIEVEMENT IN COSTUMING FOR A SERIES,False,1987
322,OUTSTANDING ART DIRECTION FOR A SERIES,False,1987
322,Outstanding Drama Series,False,1987
322,OUTSTANDING ACHIEVEMENT IN COSTUMING FOR A SERIES,False,1988
322,Outstanding Lead Actress In A Drama Series,False,1988
322,Outstanding Guest Actress In A Drama Series,False,1989
322,Outstanding Lead Actress In A Drama Series,False,1989
322,OUTSTANDING ART DIRECTION FOR A SERIES,False,1989
322,Outstanding Lead Actress In A Drama Series,False,1990
322,Outstanding Lead Actress In A Drama Series,False,1991
322,OUTSTANDING ART DIRECTION FOR A SERIES,False,1991
322,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN ART DIRECTION FOR A series,False,1992
322,Outstanding Lead Actress In A Drama Series,False,1992
322,Outstanding Lead Actress In A Drama Series,False,1993
322,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN COSTUME DESIGN FOR A series,False,1993
322,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN MUSIC COMPOSITION for a series (dramatic underscore),False,1993
322,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN MUSIC AND LYRICS,False,1994
322,Outstanding Lead Actress In A Drama Series,False,1994
322,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN COSTUME DESIGN FOR A series,False,1995
322,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN ART DIRECTION FOR A series,False,1995
322,Outstanding Lead Actress In A Drama Series,False,1995
322,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN MUSIC COMPOSITION for a series (dramatic underscore),False,1995
322,OUTSTANDING ART DIRECTION FOR A SERIES,False,1996
322,OUTSTANDING LEAD ACTRESS FOR A DRAMA SERIES,False,1996
323,Outstanding Special Visual Effects For A Series,False,2010
324,OUTSTANDING MAIN TITLE THEME MUSIC,True,2005
324,Outstanding Directing For A Comedy Series,True,2005
324,Outstanding Casting For A Comedy Series,True,2005
324,Outstanding Single-camera Picture Editing For A Comedy Series,True,2005
324,Outstanding Guest Actress In A Comedy Series,True,2005
324,Outstanding Lead Actress In A Comedy Series,True,2005
324,Outstanding Art Direction For A Single-Camera Series,False,2005
324,Outstanding Writing for a Comedy Series,False,2005
324,Outstanding Comedy Series,False,2005
324,Outstanding Costumes For A Series,False,2005
324,Outstanding Main Title Design,False,2005
324,Outstanding Single-camera Picture Editing For A Comedy Series,False,2006
324,Outstanding Guest Actress In A Comedy Series,False,2006
324,Outstanding Supporting Actress In A Comedy Series,False,2006
324,Outstanding Hairstyling For A Series,False,2006
324,Outstanding Costumes For A Series,False,2006
324,Outstanding Casting For A Comedy Series,False,2006
324,Outstanding Art Direction For A Single-Camera Series,False,2006
324,Outstanding Casting For A Comedy Series,False,2007
324,Outstanding Hairstyling For A Series,False,2007
324,Outstanding Costumes For A Series,False,2007
324,Outstanding Lead Actress In A Comedy Series,False,2007
324,Outstanding Guest Actress In A Comedy Series,False,2007
324,Outstanding Guest Actress In A Comedy Series,True,2008
324,Outstanding Hairstyling For A Single-Camera Series,False,2008
324,Outstanding Costumes For A Series,False,2008
324,Outstanding Guest Actor In A Comedy Series,False,2009
324,Outstanding Hairstyling For A Single-Camera Series,False,2009
324,Outstanding Guest Actress In A Comedy Series,False,2010
324,Outstanding Voice-Over Performance,False,2011
324,Outstanding Voice-Over Performance,False,2012
324,Outstanding Supporting Actress In A Comedy Series,False,2012
325,Outstanding Costumes For A Variety Program Or A Special,True,2012
326,Outstanding Makeup For A Single-Camera Series (Non-Prosthetic),False,2016
326,Outstanding Main Title Design,False,2016
327,"Outstanding Music Composition For A Miniseries, Movie Or A Special (Original Dramatic Score)",True,2007
327,"Outstanding Special Visual Effects For A Miniseries, Movie Or A Special",True,2007
327,Outstanding Lead Actor In A Miniseries Or A Movie,False,2007
327,"Outstanding Makeup For A Miniseries, Movie Or A Special (non-prosthetic)",False,2007
328,Outstanding Variety Special (Live),True,2019
328,Outstanding Directing For A Variety Special,False,2019
328,Outstanding Production Design For A Variety Special,False,2019
329,Outstanding Main Title Design,False,2012
330,Outstanding Music Composition For A Series (Original Dramatic Score),False,2015
331,OUTSTANDING COSTUME DESIGN FOR A SERIES,False,1997
331,OUTSTANDING COSTUME DESIGN FOR A SERIES,True,1998
331,Outstanding Supporting Actor In A Comedy Series,False,1998
332,"Outstanding Non-Fiction Program (Special Class) (Area Award: Possibility of one, more than one or no",True,2001
332,Outstanding Sound Mixing For Non-Fiction Programming,True,2001
332,Outstanding Cinematography For Non-Fiction Programming,False,2001
332,OUTSTANDING MAIN TITLE THEME MUSIC,False,2001
332,Outstanding Picture Editing For Non-Fiction Programming,False,2001
332,"Outstanding Lighting Direction (electronic, Multi-camera) For Vmc Programming",False,2002
332,Outstanding Special Class Program,False,2002
332,"Outstanding Technical Direction, Camerawork, Video For A Series",False,2002
332,Outstanding Picture Editing For Non-Fiction Programming (Single Or Multi-Camera),False,2002
332,Outstanding Reality | Competition Program,False,2003
332,Outstanding Picture Editing For Nonfiction Programming (Single Or Multi-Camera),False,2003
332,Oustanding Art Direction For A Variety Or Music Program,False,2003
332,Outstanding Cinematography For Nonfiction Programming (Single Or Multi-Camera),False,2003
332,Outstanding Reality-competition Program,False,2004
332,Outstanding Picture Editing For Nonfiction Programming (Single Or Multi-Camera),False,2004
332,Outstanding Cinematography For Nonfiction Programming (Single Or Multi-Camera),False,2004
332,Outstanding Sound Mixing For Nonfiction Programming (single Or Multi-camera),False,2004
332,Outstanding Sound Mixing For Nonfiction Programming (single Or Multi-camera),False,2005
332,Outstanding Cinematography For Nonfiction Programming (Single Or Multi-Camera),False,2005
332,Outstanding Picture Editing For Nonfiction Programming (Single Or Multi-Camera),False,2005
332,Outstanding Reality-competition Program,False,2005
332,Outstanding Reality-competition Program,False,2006
332,Outstanding Sound Editing For Nonfiction Programming (Single Or Multi-Camera),False,2006
332,Outstanding Picture Editing For Nonfiction Programming (large Team Entries - Primarily Multi-camera Productions),False,2006
332,Outstanding Sound Mixing For Nonfiction Programming (single Or Multi-camera),False,2006
332,Outstanding Cinematography For Nonfiction Programming - Multi-camera Productions,False,2006
332,Outstanding Picture Editing For Reality Programming,False,2007
332,Outstanding Host For A Reality Or Reality - Competition Program,True,2008
332,Outstanding Picture Editing For Reality Programming,False,2008
332,Outstanding Cinematography For Reality Programming,False,2008
332,Outstanding Host For A Reality Or Reality-Competition Program,True,2009
332,Outstanding Cinematography For Reality Programming,False,2009
332,Outstanding Sound Mixing For Nonfiction Programming,False,2009
332,Outstanding Host For A Reality Or Reality-Competition Program,True,2010
332,Outstanding Cinematography For Reality Programming,True,2010
332,Outstanding Picture Editing For Reality Programming,False,2010
332,Outstanding Host For A Reality Or Reality-Competition Program,True,2011
332,Outstanding Picture Editing For Reality Programming,False,2011
332,Outstanding Cinematography For Reality Programming,False,2011
332,Outstanding Picture Editing For Reality Programming,False,2012
332,Outstanding Cinematography For Reality Programming,False,2012
332,Outstanding Cinematography For Reality Programming,False,2013
332,Outstanding Directing For Nonfiction Programming,False,2013
332,Outstanding Sound Mixing For Nonfiction Programming,False,2013
332,Outstanding Sound Editing For Nonfiction Programming (Single Or Multi-Camera),False,2013
332,Outstanding Picture Editing For Reality Programming,False,2013
332,Outstanding Picture Editing For Reality Programming,False,2014
332,Outstanding Cinematography For Reality Programming,False,2015
332,Outstanding Picture Editing For Reality Programming,False,2015
332,Outstanding Picture Editing For A Structured Or Competition Reality Program,False,2016
332,Outstanding Cinematography For A Reality Program,False,2016
332,Outstanding Casting for a Reality Program,False,2017
332,Outstanding Cinematography for a Reality Program,False,2017
332,Outstanding Picture Editing for a Structured or Competition Reality Program,False,2017
332,Outstanding Cinematography For A Reality Program,False,2019
332,Outstanding Picture Editing For A Structured Reality Or Competition Program,False,2019
333,Outstanding Hairstyling For A Miniseries Or A Movie,False,2014
333,Outstanding Miniseries,False,2014
333,"Outstanding Music Composition For A Miniseries, Movie Or A Special (Original Dramatic Score)",False,2014
334,Outstanding Makeup For A Single-Camera Series (Non-Prosthetic),True,2008
334,Outstanding Hairstyling For A Single-Camera Series,False,2008
334,"Outstanding Prosthetic Makeup For A Series, Miniseries, Movie Or A Special",False,2008
334,Outstanding Hairstyling For A Single-Camera Series,False,2009
334,"Outstanding Prosthetic Makeup For A Series, Miniseries, Movie Or A Special",False,2009
334,Outstanding Hairstyling For A Single-Camera Series,False,2010
335,Outstanding Stunt Coordination For A Comedy Series Or Variety Program,False,2018
335,Outstanding Stunt Coordination For A Comedy Series Or Variety Program,False,2019
336,Outstanding Informational Series Or Special,False,2018
336,Outstanding Informational Series Or Special,False,2019
337,"Outstanding Stunt Coordination For A Drama Series, Miniseries Or Movie",False,2013
338,Outstanding Single-Camera Picture Editing For A Limited Series Or A Movie,False,2015
338,"Outstanding Sound Editing For A Limited Series, Movie Or A Special",False,2015
338,"Outstanding Music Composition For A Limited Series, Movie Or A Special (Original Dramatic Score)",False,2015
339,Outstanding Sound Mixing For A Comedy Or Drama Series (one-hour),False,2008
339,Outstanding Stunt Coordination,False,2009
339,Outstanding Supporting Actress In A Drama Series,False,2010
339,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2011
340,Outstanding Art Direction For A Single-Camera Series,True,2006
340,Outstanding Costumes For A Series,True,2006
340,Outstanding Hairstyling For A Series,True,2006
340,Outstanding Special Visual Effects For A Series,True,2006
340,Outstanding Makeup For A Series (non-prosthetic),False,2006
340,Outstanding Main Title Design,False,2006
340,Outstanding Original Main Title Theme Music,False,2006
340,Outstanding Music Composition For A Series (Original Dramatic Score),False,2006
340,Outstanding Cinematography For A Single-camera Series,True,2007
340,Outstanding Art Direction For A Single-Camera Series,True,2007
340,Outstanding Hairstyling For A Series,True,2007
340,Outstanding Costumes For A Series,False,2007
340,Outstanding Makeup For A Series (non-prosthetic),False,2007
340,Outstanding Music Composition For A Series (Original Dramatic Score),False,2007
340,Outstanding Special Visual Effects For A Series,False,2007
341,"Outstanding Costumes For A Contemporary Series, Limited Series or Movie",False,2015
341,Outstanding Sound Editing For A Series,False,2015
341,Outstanding Production Design For A Narrative Contemporary Or Fantasy Program (One Hour Or More),False,2015
341,Outstanding Special Visual Effects In A Supporting Role,False,2015
341,Outstanding Sound Editing For A Series,False,2016
341,"Outstanding Stunt Coordination For A Drama Series, Limited Series Or Movie",False,2016
341,Outstanding Cinematography For A Single-Camera Series,False,2016
341,Outstanding Special Visual Effects in a Supporting Role,True,2017
341,"Outstanding Stunt Coordination for a Drama Series, Limited Series, or Movie",False,2017
341,Outstanding Sound Editing for a Series,False,2017
341,Outstanding Special Visual Effects In A Supporting Role,False,2018
341,Outstanding Sound Editing For A Comedy Or Drama Series (One Hour),False,2019
342,"Outstanding Makeup For A Miniseries, Movie Or A Special (non-prosthetic)",False,2006
342,Outstanding Made For Television Movie,False,2006
342,Outstanding Cinematography For A Miniseries Or Movie,False,2006
342,"Outstanding Casting For A Miniseries, Movie Or A Special",False,2006
342,"Outstanding Hairstyling For A Miniseries, Movie Or A Special",False,2006
342,"Outstanding Costumes For A Miniseries, Movie Or A Special",False,2006
342,"Outstanding Writing for a Miniseries, Movie or a Dramatic Special",False,2006
342,"Outstanding Directing For A Miniseries, Movie Or A Dramatic Special",False,2006
342,Outstanding Lead Actress In A Miniseries Or A Movie,False,2006
342,Outstanding Lead Actor In A Miniseries Or A Movie,False,2006
342,Outstanding Supporting Actress In A Miniseries Or A Movie,False,2006
343,OUTSTANDING ACHIEVEMENT IN COSTUMING FOR A SERIES,True,1988
343,OUTSTANDING WRITING IN A DRAMA SERIES,False,1988
343,OUTSTANDING EDITING FOR A SERIES (single camera production),False,1988
343,OUTSTANDING DIRECTING IN A DRAMA SERIES,False,1988
343,Outstanding Lead Actress In A Drama Series,True,1989
343,Outstanding Drama Series,False,1989
343,Outstanding Guest Actress In A Drama Series,False,1989
343,OUTSTANDING ACHIEVEMENT IN COSTUMING FOR A SERIES,False,1989
343,OUTSTANDING SOUND MIXING FOR A DRAMA SERIES,False,1989
343,OUTSTANDING EDITING FOR A SERIES (single camera production),False,1989
343,Outstanding Supporting Actress In A Drama Series,True,1990
343,Outstanding Guest Actress In A Drama Series,False,1990
343,Outstanding Lead Actress In A Drama Series,False,1990
343,Outstanding Guest Actress In A Drama Series,False,1991
343,Outstanding Supporting Actress In A Drama Series,False,1991
343,Outstanding Lead Actress In A Drama Series,False,1991
343,Outstanding Drama Series,False,1991
343,OUTSTANDING ACHIEVEMENT IN COSTUMING FOR A SERIES,False,1991
343,OUTSTANDING DIRECTING IN A DRAMA SERIES,False,1991
343,Outstanding Lead Actress In A Drama Series,True,1992
343,OUTSTANDING individual achievement in WRITING IN A DRAMA SERIES,False,1992
343,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN COSTUME DESIGN FOR A series,False,1992
343,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN DIRECTING IN A DRAMA series,False,1992
343,OUTSTANDING Individual achievement in SOUND MIXING FOR A DRAMA SERIES,False,1992
343,Outstanding Supporting Actress In A Drama Series,False,1992
344,BEST ART DIRECTION-FILM SERIES,False,1956
345,Outstanding Original Main Title Theme Music,False,2010
345,Outstanding Main Title Design,False,2010
345,Outstanding Stunt Coordination,False,2010
346,Outstanding Variety Sketch Series,False,2017
346,"Outstanding Costumes For Variety, Nonfiction Or Reality Programming",False,2018
346,Outstanding Variety Sketch Series,False,2018
347,Outstanding Cinematography For A Single-Camera Series (One Hour),False,2018
347,Outstanding Directing For A Drama Series,False,2018
347,Outstanding Production Design For A Narrative Contemporary Program (One Hour Or More),False,2018
347,Outstanding Lead Actor In A Drama Series,False,2018
347,Outstanding Directing For A Drama Series,True,2019
347,Outstanding Supporting Actress In A Drama Series,True,2019
347,Outstanding Sound Mixing For A Comedy Or Drama Series (One Hour),False,2019
347,Outstanding Drama Series,False,2019
347,Outstanding Single-Camera Picture Editing For A Drama Series,False,2019
347,Outstanding Casting For A Drama Series,False,2019
347,Outstanding Production Design For A Narrative Contemporary Program (One Hour Or More),False,2019
347,Outstanding Lead Actor In A Drama Series,False,2019
347,Outstanding Lead Actress In A Drama Series,False,2019
348,Outstanding Casting For A Drama Series,True,2009
348,Outstanding Main Title Design,False,2009
348,Outstanding Art Direction For A Single-Camera Series,False,2009
348,"Outstanding Prosthetic Makeup For A Series, Miniseries, Movie Or A Special",False,2010
348,Outstanding Sound Editing For A Series,False,2010
348,Outstanding Casting For A Drama Series,False,2010
348,Outstanding Art Direction For A Single-Camera Series,False,2010
348,Outstanding Drama Series,False,2010
348,Outstanding Sound Editing For A Series,False,2011
348,Outstanding Makeup For A Single-Camera Series (Non-Prosthetic),False,2011
348,Outstanding Guest Actress In A Drama Series,False,2011
348,Outstanding Art Direction For A Single-Camera Series,False,2011
348,Outstanding Art Direction For A Single-Camera Series,False,2013
348,"Outstanding Stunt Coordination For A Drama Series, Miniseries Or Movie",False,2014
348,Outstanding Art Direction For A Contemporary Or Fantasy Series (Single-Camera),False,2014
348,Outstanding Production Design For A Narrative Contemporary Or Fantasy Program (One Hour Or More),False,2015
349,"Outstanding Costumes For A Contemporary Series, Limited Series or Movie",False,2015
350,Outstanding Costumes For A Series,True,2011
350,Outstanding Original Main Title Theme Music,True,2011
350,Outstanding Special Visual Effects For A Series,False,2011
350,Outstanding Cinematography For A Single-camera Series,False,2011
350,Outstanding Directing For A Drama Series,False,2011
350,Outstanding Art Direction For A Single-Camera Series,False,2011
350,Outstanding Special Visual Effects in a Supporting Role,False,2012
350,Outstanding Hairstyling For A Single-Camera Series,False,2012
350,Outstanding Costumes For A Series,False,2012
350,Outstanding Music Composition For A Series (Original Dramatic Score),False,2012
350,Outstanding Costumes For A Series,True,2013
350,Outstanding Hairstyling For A Single-Camera Series,False,2013
350,Outstanding Art Direction For A Single-Camera Series,False,2013
350,Outstanding Special Visual Effects in a Supporting Role,False,2013
350,Outstanding Music Composition For A Series (Original Dramatic Score),False,2013
350,Outstanding Makeup For A Single-Camera Series (Non-Prosthetic),False,2013
351,Outstanding Main Title Design,False,2011
352,"Outstanding Music Composition For A Miniseries, Movie Or A Special (Original Dramatic Score)",False,2014
353,Outstanding Lead Actor In A Drama Series,False,1991
353,OUTSTANDING individual achievement in SOUND EDITING FOR A SERIES,True,1992
353,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN EDITING FOR A series - single-camera production,False,1992
353,Outstanding Lead Actress In A Drama Series,False,1992
353,Outstanding Lead Actor In A Drama Series,False,1992
353,Outstanding Drama Series,False,1992
353,Outstanding Supporting Actress In A Drama Series,False,1992
353,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN CINEMATOGRAPHY FOR A series,True,1993
353,Outstanding Guest Actress In A Drama Series,True,1993
353,Outstanding Lead Actor In A Drama Series,False,1993
353,Outstanding Drama Series,False,1993
353,OUTSTANDING individual achievement in WRITING IN A DRAMA SERIES,False,1993
353,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN DIRECTING IN A DRAMA series,False,1993
353,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN EDITING FOR A series - single-camera production,False,1994
353,Outstanding Drama Series,False,1994
353,Outstanding Lead Actor In A Drama Series,False,1994
353,Outstanding Drama Series,False,1995
353,Outstanding Sound Editing For A Series,False,1996
353,Outstanding Drama Series,False,1996
353,Outstanding Drama Series,True,1997
353,OUTSTANDING CINEMATOGRAPHY FOR A SERIES,True,1997
353,Outstanding Lead Actor In A Drama Series,False,1997
353,OUTSTANDING SOUND MIXING FOR A DRAMA SERIES,False,1997
353,OUTSTANDING SINGLE-CAMERA PICTURE EDITING FOR A SERIES,False,1997
353,OUTSTANDING CINEMATOGRAPHY FOR A SERIES,True,1998
353,Outstanding Supporting Actor In A Drama Series,False,1998
353,Outstanding Drama Series,False,1998
353,OUTSTANDING CASTING FOR A SERIES,False,1998
353,OUTSTANDING SOUND MIXING FOR A DRAMA SERIES,False,1999
353,OUTSTANDING COSTUME DESIGN FOR A SERIES,False,1999
353,OUTSTANDING CASTING FOR A SERIES,False,1999
353,Outstanding Supporting Actor In A Drama Series,False,1999
353,Outstanding Lead Actor In A Drama Series,False,1999
353,Outstanding Guest Actress In A Drama Series,False,1999
353,Outstanding Drama Series,False,1999
353,Outstanding Directing For A Drama Series,False,1999
353,Outstanding Drama Series,False,2000
353,Outstanding Lead Actor In A Drama Series,False,2000
353,OUTSTANDING SOUND MIXING FOR A DRAMA SERIES,False,2000
353,Outstanding Cinematography For A Single-camera Series,False,2000
353,Outstanding Casting For A Drama Series,False,2000
353,Outstanding Casting For A Drama Series,False,2001
353,Outstanding Cinematography For A Single-camera Series,False,2001
353,Outstanding Drama Series,False,2001
353,Outstanding Single-Camera Sound Mixing For A Series,False,2001
353,Outstanding Drama Series,False,2002
353,Outstanding Casting For A Drama Series,False,2002
353,Outstanding Guest Actress In A Drama Series,False,2003
354,Outstanding Lead Actress In A Miniseries Or A Movie,False,2014
354,Outstanding Original Main Title Theme Music,False,2014
355,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN CASTING,True,1994
355,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN EDITING FOR A miniseries or a special - single-camera producti,True,1994
355,Outstanding Made For Television Movie,True,1994
355,OUTSTANDING SUPPORTING ACTRESS IN A MINISERIES OR SPECIAL,False,1994
355,OUTSTANDING SUPPORTING ACTOR IN A MINISERIES OR SPECIAL,False,1994
355,OUTSTANDING LEAD ACTOR IN A MINISERIES OR SPECIAL,False,1994
355,OUTSTANDING individual achievement in WRITING IN A MINISERIES OR A SPECIAL,False,1994
355,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN HAIRSTYLING FOR A miniseries or a special,False,1994
355,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN DIRECTING FOR A miniseries or a special,False,1994
355,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN MAKEUP for a miniseries or a special,False,1994
355,OUTSTANDING INDIVIDUAL ACHIEVEMENT IN ART DIRECTION FOR A miniseries or a special,False,1994
356,Outstanding Continued Performance by an Actor in a Series (Lead),False,1964
356,OUTSTANDING DRAMATIC SERIES,True,1966
356,Outstanding Continued Performance by an Actor in a Leading Role in a Dramatic Series,False,1966
356,Individual Achievements in Cinematography - Cinematography,False,1966
356,Outstanding Continued Performance by an Actor in a Leading Role in a Dramatic Series,False,1967
356,Outstanding Sound Editing For A Series,False,2001
357,"Outstanding Directing For A Limited Series, Movie Or Dramatic Special",False,2018
357,Outstanding Television Movie,False,2018
358,Outstanding Supporting Actor In A Drama Series,True,2005
